en,ru,sah,dataset,en_char_len,en_word_len,ru_char_len,ru_word_len,sah_char_len,sah_word_len,en_ru_char_ratio,en_ru_word_ratio,en_sah_char_ratio,en_sah_word_ratio,ru_sah_char_ratio,ru_sah_word_ratio
"About 300 species of bumblebees live in North Eurasia, North America, North Africa, as well as in the mountains of some other regions [2].",Ссылки,"300-чэ тойон ыҥырыа көрүҥэ Хотугу Евразияҕа, Северной Америке, Северной Африке, уонна атын сирдэргэ бааллара биллэр[2].",wikimedia,138,24,6,1,119,15,0.043478260869565216,0.041666666666666664,0.8623188405797102,0.625,19.833333333333332,15.0
"Middle and large sizes of webding;A female with a length of 13 to 28 mm, and the male - from 7 to 24 mm [3].","Список многократных чемпионов Олимпийских игр включает спортсменов, выигравших золотые медали на современных Олимпийских играх три или более раз.","Перепонка кынаттаахтартан орто уонна бөдөҥ кээмэйдээххэ киирэрэ. Тыһытын кээмэйэ 13 - 28 мм, оттон атыыра — 7 - 24 мм[3].",wikimedia,108,25,145,20,121,20,1.3425925925925926,0.8,1.1203703703703705,0.8,0.8344827586206897,1.0
East Asia,"Медали, выигранные на внеочередных Олимпийских играх 1906 года, сюда не включены.",Илин Азия,wikimedia,9,2,81,14,9,2,9.0,7.0,1.0,1.0,0.1111111111111111,0.14285714285714285
Flag name capital Language Currency Population Population China Chinese Chinese yuan (CNY) 9 596 960 km2 1 347 290 000 Korean people's democratic republic (North Korea) Pyongyan Korean North Korean Vona (KPW) 120 540 km2 24 051 706 RepublicVona (KRW) 99 274 km2 49 773 145 Mongolia Ulan-Bator Mongolian Tugrik (MNT) 1 564 116 km2 2 871 000 Japan Tokyo Japanese (JPY) 377 835 km 127 960 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000,Розовым цветом выделены женщины.,Былааҕа Аата Киинэ Тыла Харчыта Иэнэ Население Карта Китай Пекин Кытай тыла Юань (CNY) 9 596 960 км2 1 347 290 000 Корейская Народно-Демократическая Республика (Северная Корея) Пхеньян Кэриэй тыла Северокорейская вона (KPW) 120 540 км2 24 051 706 Республика Корея (Южная Корея) Сеул Кэриэй тыла Вона (KRW) 99 274 км2 49 773 145 Монголия Улан-Батор Монгуол тыла Тугрик (MNT) 1 564 116 км2 2 871 000 Япония Токио Дьоппуон тыла Иена (JPY) 377 835 км 127 960 000,wikimedia,493,94,32,5,458,79,0.06490872210953347,0.05319148936170213,0.9290060851926978,0.8404255319148937,14.3125,15.8
This is a list of sovereign states and dependent territories in Asia.,"Если спортсмен выступал за несколько стран, или название его страны менялось, здесь дано название, под которым была выиграна последняя олимпийская медаль.",Бу Азия тутулуга суох уонна тутулуктаах дойдуларын тиһилигэ.,wikimedia,69,12,154,25,60,8,2.2318840579710146,2.0833333333333335,0.8695652173913043,0.6666666666666666,0.38961038961038963,0.32
Central Asia,"Более 180 спортсменов в истории Олимпийских игр завоевали 4 и более золотые награды. 68 спортсменов выиграли как минимум пять золотых медалей, из которых 35 являются обладателями не менее шести наград высшего достоинства.",Киин Азия,wikimedia,12,2,221,35,9,2,18.416666666666668,17.5,0.75,1.0,0.04072398190045249,0.05714285714285714
"Flag name capital Language Currency Square Population Kazakhstan Astana Kazakhstan tenge (kzt) 2 724 900 km2 17 541 000 Kyrgyzstan Bishkek Kyrgyz SOM (KGS) 198 500 km2 5 954 500 Tajikistan Dushanbe Tajik somoni (TJS) 143 100 km2 8 400,000 Turkmenia AshgabadanTurkmen New Turkmen Manat (TMT) 491 200 km2 5 373 502 Uzbekistan Tashkent Uzbek Uzbek Sum (UZS) 447 400 km2 31 022 500 Afghanistan Kabul Pashtu and Dari Afghani (AFN) 652 900 km2 31 108 100",3 золотые медали,Былааҕа Аата Киинэ Тыла Харчыта Иэнэ Олохтоохтороие Карта Казахстан Астана Казах тыла Тенге (KZT) 2 724 900 км2 17 541 000 Киргизия Бишкек Кыргыз тыла Сом (KGS) 198 500 км2 5 954 500 Таджикистан Душанбе Таджик тыла Сомони (TJS) 143 100 км2 8 400 000 Туркмения Ашхабад Туркмен тыла Новый туркменский манат (TMT) 491 200 км2 5 373 502 Узбекистан Ташкент Узбек тыла Узбекский сум (UZS) 447 400 км2 31 022 500 Афганистан Кабул Пушту уонна Дари Афгани (AFN) 652 900 км2 31 108 100,wikimedia,448,77,16,3,475,85,0.03571428571428571,0.03896103896103896,1.0602678571428572,1.103896103896104,29.6875,28.333333333333332
South Asia,4 золотые медали и более,Соҕуруу Азия,wikimedia,10,2,24,5,12,2,2.4,2.5,1.2,1.0,0.5,0.4
"Flag name capital Language Currency Population Population Bangladesh Dacca Bengalsky Taka (BDT) 144,000 km2 162 221 000 Butan thimph Dzong-ke and English Nguultrum (BTN) and Indian Rupe (INR) 47,000 km2 697 000 India New Delhy Hindi and English Indian Rupe (Inr) 3 287590 km2 1 217 831 000 Maldives Male Diveho Rufiy (MVR) 298 km2 309 000 Nepal Kathmanda Nepalsky Nepal Rupe (NPR) 140 800 km2 29 331 000 Pakistan Islamabad Urdu and English Pakistan Rupe (PKR) 803 940 km2 173 949 949 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000Sri Lanka Sri-Jayardenepura-Kotta (officer)",См. также,Былааҕа Аата Киинэ Тыла Харчыта Площадь Население Карта Бангладеш Дакка Бенгаал тыла Така (BDT) 144 000 км2 162 221 000 Бутан Тхимпху Дзонг-кэ уонна ааҥл тыла Нгултрум (BTN) и индийская рупия (INR) 47 000 км2 697 000 Индия Нью-Дели Хинди уонна ааҥыл тыла Индийская рупия (INR) 3 287 590 км2 1 217 831 000 Мальдивы Мале Дивехи Руфия (MVR) 298 км2 309 000 Непал Катманду Непаал тыла Непальская рупия (NPR) 140 800 км2 29 331 000 Пакистан Исламабад Урду уонна ааҥыл тыла Пакистанская рупия (PKR) 803 940 км2 173 949 000 Шри-Ланка Шри-Джаяварденепура-Котте (офиц.),wikimedia,726,136,9,3,560,94,0.012396694214876033,0.022058823529411766,0.7713498622589532,0.6911764705882353,62.22222222222222,31.333333333333332
Singalsky and Tamil Sri-Lankan Rupe (LKR) 65 610 km2 20 238 000,"Шмели́ (лат. Bombus) — род перепончатокрылых насекомых из семейства настоящих пчёл (Apidae), во многих отношениях близкий медоносным пчёлам.",Сингаал тыла уонна тамил тыла Шри-Ланкийская рупия (LKR) 65 610 км2 20 238 000,wikimedia,63,12,140,25,78,14,2.2222222222222223,2.0833333333333335,1.2380952380952381,1.1666666666666667,0.5571428571428572,0.56
Countries located in two parts of the world,"Около 300 видов шмелей обитают в Северной Евразии, Северной Америке, Северной Африке, а также в горах некоторых других регионов[2].",Икки континеҥҥа сытар дойдулар,wikimedia,43,8,131,26,30,4,3.046511627906977,3.25,0.6976744186046512,0.5,0.22900763358778625,0.15384615384615385
"Russia is partially (a smaller part of the territory, but with the most part of the population) in Europe.","Отличительные черты этого рода от других из семейства настоящих пчёл следующие: задние голени самки снаружи блестящие, полированные, слегка вдавленные, по краям с длинными волосками, которые образуют собирательный аппарат, так называемую «корзиночку»; шестой стернит брюшка самки, не уплощённый по бокам; брюшко не подогнуто на вершине; гениталии самца сильно хитинизированные, тёмные[3].","Россия — сорҕото Европаҕа (сиринэн аахтаахха кыра өттө, олохтоохторун ахсаанынан - улахан өттө).",wikimedia,106,19,388,66,96,13,3.660377358490566,3.473684210526316,0.9056603773584906,0.6842105263157895,0.24742268041237114,0.19696969696969696
Kazakhstan - partially (smaller part of the territory and population) in Europe.,"Средних и крупных размеров перепончатокрылые; самка длиной от 13 до 28 мм, а самец — от 7 до 24 мм[3].",Казахстан — кыра өттө Европаҕа.,wikimedia,80,12,102,26,31,5,1.275,2.1666666666666665,0.3875,0.4166666666666667,0.30392156862745096,0.19230769230769232
Türkiye is partially (a smaller part of the territory and population) in Europe.,Восточная Азия,Турция — кыра өттө Европаҕа.,wikimedia,80,13,14,2,28,5,0.175,0.15384615384615385,0.35,0.38461538461538464,2.0,2.5
Indonesia is partially (a smaller part of the territory and population) in Oceania.,Флаг Название Столица Язык Валюта Площадь Население Карта Китай Пекин Китайский Юань (CNY) 9 596 960 км2 1 347 290 000 Корейская Народно-Демократическая Республика (Северная Корея) Пхеньян Корейский Северокорейская вона (KPW) 120 540 км2 24 051 706 Республика Корея (Южная Корея) Сеул Корейский Вона (KRW) 99 274 км2 49 773 145 Монголия Улан-Батор Монгольский Тугрик (MNT) 1 564 116 км2 2 871 000 Япония Токио Японский Иена (JPY) 377 835 км 127 960 000,Индонезия — кыра өттө Океанияҕа.,wikimedia,83,13,452,92,32,5,5.445783132530121,7.076923076923077,0.3855421686746988,0.38461538461538464,0.07079646017699115,0.05434782608695652
Yemen is partially (smaller part of the territory and population) in Africa.,Это список суверенных государств и зависимых территорий в Азии.,Йемен — кыра өттө Африкаҕа.,wikimedia,76,12,63,10,27,5,0.8289473684210527,0.8333333333333334,0.35526315789473684,0.4166666666666667,0.42857142857142855,0.5
Egypt is partially (most of the territory and population) in Africa.,Центральная Азия,Египет — улахан өттө Африкаҕа.,wikimedia,68,11,16,2,30,5,0.23529411764705882,0.18181818181818182,0.4411764705882353,0.45454545454545453,1.875,2.5
"When holding a border between Europe and Asia according to the most common version of the Kumo-Manych hollow-completely in Asia, during the border in the Big Caucasus-partially also in Europe, the following countries of Asia:",Флаг Название Столица Язык Валюта Площадь Население Карта Казахстан Астана Казахский Тенге (KZT) 2 724 900 км2 17 541 000 Киргизия Бишкек Киргизский Сом (KGS) 198 500 км2 5 954 500 Таджикистан Душанбе Таджикский Сомони (TJS) 143 100 км2 8 400 000 Туркмения Ашхабад Туркменский Новый туркменский манат (TMT) 491 200 км2 5 373 502 Узбекистан Ташкент Узбекский Узбекский сум (UZS) 447 400 км2 31 022 500 Афганистан Кабул Пушту и Дари Афгани (AFN) 652 900 км2 31 108 100,"Европа уонна Азия кирбиилэрин Кум Маныч хотоолунан ыытар түгэҥҥэ - бүүс-бүтүннүү Азияҕа, оттон Улахан Хапхааһынан ыытар түгэҥҥэ - сорҕолоро Европаҕа, маннык дойдулар сыталлар:",wikimedia,225,35,466,98,175,23,2.071111111111111,2.8,0.7777777777777778,0.6571428571428571,0.37553648068669526,0.23469387755102042
Azerbaijan - partially (smaller part of the territory and population) in Europe.,Южная Азия,Азербайджан — кыра өттө Европаҕа.,wikimedia,80,12,10,2,33,5,0.125,0.16666666666666666,0.4125,0.4166666666666667,3.3,2.5
Georgia is partially (smaller part of the territory and population) in Europe.,Флаг Название Столица Язык Валюта Площадь Население Карта Бангладеш Дакка Бенгальский Така (BDT) 144 000 км2 162 221 000 Бутан Тхимпху Дзонг-кэ и английский Нгултрум (BTN) и индийская рупия (INR) 47 000 км2 697 000 Индия Нью-Дели Хинди и английский Индийская рупия (INR) 3 287 590 км2 1 217 831 000 Мальдивы Мале Дивехи Руфия (MVR) 298 км2 309 000 Непал Катманду Непальский Непальская рупия (NPR) 140 800 км2 29 331 000 Пакистан Исламабад Урду и Английский Пакистанская рупия (PKR) 803 940 км2 173 949 000 Шри-Ланка Шри-Джаяварденепура-Котте (офиц.),Грузия — кыра өттө Европаҕа.,wikimedia,78,12,549,112,28,5,7.038461538461538,9.333333333333334,0.358974358974359,0.4166666666666667,0.051001821493624776,0.044642857142857144
Notes,Сингальский и тамильский Шри-Ланкийская рупия (LKR) 65 610 км2 20 238 000,Быһаарылар,wikimedia,5,1,73,15,10,1,14.6,15.0,2.0,1.0,0.136986301369863,0.06666666666666667
North Asia,"Страны, располагающиеся в двух частях света",Хотугу Азия,wikimedia,10,2,43,7,11,2,4.3,3.5,1.1,1.0,0.2558139534883721,0.2857142857142857
"Flag name capital Language currency Square Population Russian Rossiya Moscow Russian ruble (RUB) 17 125 200 km2 (with the European part) 146,600,000 (with the European part)","Россия — частично (меньшая часть территории, но с большей частью населения) в Европе.",Былааҕа Аата Киинэ Тыла Харчыта Иэнэ Олохтоохторо Карта Россия Москуба Нуучча тыла Солкуобай (RUB) 17 125 200 км2 (Европаҕа баар сирин ааҕан туран) 146 600 000 (с Европаҕа баар сирин ааҕан туран),wikimedia,173,26,85,17,195,32,0.4913294797687861,0.6538461538461539,1.1271676300578035,1.2307692307692308,2.2941176470588234,1.8823529411764706
Southeast Asia,Казахстан — частично (меньшая часть территории и населения) в Европе.,Соҕуруулуу-Илин Азия,wikimedia,14,2,69,13,20,2,4.928571428571429,6.5,1.4285714285714286,1.0,0.2898550724637681,0.15384615384615385
"Flag name capital Language Currency Square Population Bruny Bandar-Seri-Eriean Malay Bruneian dollar (BND) 5 770 km2 400 000 Vietnam Hanoi Vietnamese Dong (VND) 329 560 km2 85 789 573 Indonesia Jakarta Indonesian Rupei 1 919 460 km2 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231 231369 500 Cambodia FNA PNOPEN KHMERSKY (KHR) 181 040 km2 14 805 000 Laos Vyentyan Laosky Kip (LAK) 236 800 km2 6 320 000 Malaysia Kuala-Lumpur Malay Malaysian Ringgit (Myr) 329 758 km2 28 306 700 MyanmarNupyido Myanmansky Kyat (MMK) 678 500 km2 50 020 000 Singapore Singapore English, Chinese, Malay and Tamil Singapore dollar (SGD) 692.7 km2 4 987 600 Thailand Bangkok Thai Bat 514 000 km2 63 525 062 EasterPortuguese US dollar (USD) 15 007 km2 1 134 000 Philippines Manila Tagalog, Spanish and English Philippine Peso (PHP) 300,000 km2 102,000,000",Турция — частично (меньшая часть территории и населения) в Европе.,"Былааҕа Аата Киинэ Тыла Харчыта Площадь Население Карта Бруней Бандар-Сери-Бегаван Малайский Брунейский доллар (BND) 5 770 км2 400 000 Вьетнам Ханой Вьетнам тыла Донг (VND) 329 560 км2 85 789 573 Индонезия Джакарта Индонезия тыла Рупия (IDR) 1 919 460 км2 231 369 500 Камбоджа Пномпень Кхмер тыла Риель (KHR) 181 040 км2 14 805 000 Лаос Вьентьян Лаос тыла Кип (LAK) 236 800 км2 6 320 000 Малайзия Куала-Лумпур Малаай тыла Малайзийский ринггит (MYR) 329 758 км2 28 306 700 Мьянма Нейпьидо Мьянма тыла Кьят (MMK) 678 500 км2 50 020 000 Сингапур Сингапур Ааҥыл тыла, кытай тыла, малаай уонна тамил тыла Сингапурский доллар (SGD) 692,7 км2 4 987 600 Таиланд Бангкок Таай тыла Бат (THB) 514 000 км2 63 525 062 Восточный Тимор Дили Тетум уонна португаал тыла Доллар США (USD) 15 007 км2 1 134 000 Филиппины Манила Тагалог, испаан уонна ааҥыл тыла Филиппинское песо (PHP) 300 000 км2 102 000 000",wikimedia,863,150,66,13,888,155,0.07647740440324449,0.08666666666666667,1.0289687137891077,1.0333333333333334,13.454545454545455,11.923076923076923
Unrecognized and partially recognized states,Индонезия — частично (меньшая часть территории и населения) в Океании.,Билиниллибэтэх уонна сорох дойдулар билиммит дойдулара,wikimedia,44,5,70,13,54,6,1.5909090909090908,2.6,1.2272727272727273,1.2,0.7714285714285715,0.46153846153846156
Unrecognized states,Йемен — частично (меньшая часть территории и населения) в Африке.,Билиниллибэтэх дойдулар,wikimedia,19,2,65,13,23,2,3.4210526315789473,6.5,1.2105263157894737,1.0,0.35384615384615387,0.15384615384615385
"Flag The name of the capital Language is the territory of the country, the state-declared territory of the country Vaziristan van Pashtu Pakistan 11 585 km2 791 087 Nagorno-Karabakh Republic Stepanakert Armenian Azerbaijan 11 500 km2 145 100 state Shang Taunzhi Myanmi 155 800 km2 4 702 000 (1999)",Египет — частично (большая часть территории и населения) в Африке.,Былааҕа Аата Киинэ Тыла Дойду сиригэр де-юре сытар Заявленная территория Население Карта Вазиристан Вана Пушту Пакистан 11 585 км2 791 087 Нагорно-Карабахская Республика Степанакерт Армянский Азербайджан 11 500 км2 145 100 Государство Шан Таунджи Шанский Мьянма 155 800 км2 4 702 000 (1999),wikimedia,297,49,66,13,290,43,0.2222222222222222,0.2653061224489796,0.9764309764309764,0.8775510204081632,4.393939393939394,3.3076923076923075
Partially recognized states,"При проведении границы между Европой и Азией по наиболее распространённой версии по Кумо-Манычской впадине — полностью в Азии, при проведении границы по Большому Кавказу — частично также в Европе, следующие страны Азии:",Сорох дойдулар билиммит дойдулара,wikimedia,27,3,219,35,33,4,8.11111111111111,11.666666666666666,1.2222222222222223,1.3333333333333333,0.1506849315068493,0.11428571428571428
"Flag name the capital, the language claiming to the territory of the state declared territory was recognized by Abkhazia Sukhum Abkhazian and Russian Georgia 8 598 km2 242 862 Russia, Nicaragua, Venezuela, Nauru, Tuval Azad Kashmir Muzaffad Urdu India 13 297 km2 4 567 982 Pakistan of the Chinese Republic (unrecognized, Taiwan)Taibay Chinese Chinese People's Republic of 35 980 km2 23 188 078 Belize, Burkina-Faso, Vatican, Haiti, Gambia, Guatemala, Honduras, Kiribati, Marshallovs, Nauru, Nicaragua, Palau, Panama, Paraguay, Salvador, San Tome and Swaziland, Saint-VinciGrenadines, St. Kits and Nevis, St. Lusia, Solomon Island and Tuval.",Азербайджан — частично (меньшая часть территории и населения) в Европе.,"Былааҕа Аата Киинэ Тыла Претендующее на территорию государство Заявленная территория Население Карта Признали Абхазия Сухум Абхаз тыла уонна нуучча тыла Грузия 8 598 км2 242 862 Россия, Никарагуа, Венесуэла, Науру, Тувалу Азад Кашмир Музаффарабад Урду Индия 13 297 км2 4 567 982 Пакистан Китайская Республика (непризнанная, о. Тайвань) Тайбэй Китай тыла Китайская Народная Республика 35 980 км2 23 188 078 Белиз, Буркина-Фасо, Ватикан, Гаити, Гамбия, Гватемала, Гондурас, Кирибати, Маршалловы Острова, Науру, Никарагуа, Палау, Панама, Парагвай, Сальвадор, Сан-Томе и Принсипи, Свазиленд, Сент-Винсент и Гренадины, Сент-Китс и Невис, Сент-Люсия, Соломоновы Острова и Тувалу.",wikimedia,640,93,71,13,673,91,0.1109375,0.13978494623655913,1.0515625,0.978494623655914,9.47887323943662,7.0
"The state of Palestine Ramalla Arabic Israel 6020 km2 4 016 416 cm. The international legal status of the state of the Palestine of the Turkish Republic of Northern Cyprus Lefkosha Turkish Republic of Cyprus 3 355 km2 200,000 Turkish Republic of South Ossetia Tskhinval Ossetian, Russian and Georgian Georgia 3 900 km2 51 547 Russia, Russia, RussiaNicaragua, Venezuela, Nauru, Tuvalu",Грузия — частично (меньшая часть территории и населения) в Европе.,"Государство Палестина Рамалла Арааб тыла Израиль 6020 км2 4 016 416 см. Международно-правовой статус Государства Палестина Турецкая Республика Северного Кипра Лефкоша Туурак тыла Республика Кипр 3 355 км2 200 000 Турция Республика Южная Осетия Цхинвал Осетин тыла, нуучча тыла уонна грузин тыла Грузия 3 900 км2 51 547 Россия, Никарагуа, Венесуэла, Науру, Тувалу",wikimedia,383,61,66,13,362,53,0.17232375979112272,0.21311475409836064,0.9451697127937336,0.8688524590163934,5.484848484848484,4.076923076923077
Dependent territories,Примечания,Тутулуктаах сирдэр,wikimedia,21,2,10,1,18,2,0.47619047619047616,0.5,0.8571428571428571,1.0,1.8,2.0
флаг название столица язык валюта государство население площадь карта акротири и декелия эпископи английский евро (eur) великобритания 14 500 254 км2 макао (аомынь) макао (аомынь) китайский и португальский патака (mop) кнр 541 200 27 км2 гонконг (сянган) гонконг (сянган) китайский и английский гонконгский доллар (nkd) кнр 7 097 600 1 104 км2 британская территория в индийском океане диего-гарсия английский доллар сша великобритания 3 500 60 км2 кокосовые острова уэст-айленд английский австралийский доллар (aud) австралия 596 14 км2 остров рождества флайинг-фиш-коув английский австралийский доллар (aud) австралия 1 400 135 км2,Северная Азия,Былааҕа Аата Киинэ Тыла Валюта Государство Население Площадь Карта Акротири и Декелия Эпископи Английский Евро (EUR) Великобритания 14 500 254 км2 Макао (Аомынь) Макао (Аомынь) Китайский и Португальский Патака (MOP) КНР 541 200 27 км2 Гонконг (Сянган) Гонконг (Сянган) Китайский и Английский Гонконгский доллар (NKD) КНР 7 097 600 1 104 км2 Британская территория в Индийском океане Диего-Гарсия английский Доллар США Великобритания 3 500 60 км2 Кокосовые острова Уэст-Айленд Английский Австралийский доллар (AUD) Австралия 596 14 км2 Остров Рождества Флайинг-Фиш-Коув Английский Австралийский доллар (AUD) Австралия 1 400 135 км2,wikimedia,632,89,13,2,629,89,0.020569620253164556,0.02247191011235955,0.995253164556962,1.0,48.38461538461539,44.5
West Asia,Флаг Название Столица Язык Валюта Площадь Население Карта Россия Москва Русский Рубль (RUB) 17 125 200 км2 (с европейской частью) 146 600 000 (с европейской частью),Арҕаа Азия,wikimedia,9,2,164,33,10,2,18.22222222222222,16.5,1.1111111111111112,1.0,0.06097560975609756,0.06060606060606061
"Flag name capital Language Currency Square Population Azerbaijan Baku Azerbaijani Azerbaijani manat (AZN) 86 600 km2 9 593 000 Armenia Yerevan Armenian Drama (AMD) 29 800 km2 3 010 600 Bahrain manama Arabic dinar (BHD) 665 km2 1 1 1 1 1 1 1314 089 Georgia Tbilisi Gruzinsky Lari (GEL) 69 700 km2 3 729 500 [2] Israel Jerusalem [3] Hebrew and Arabic New Israeli Shekel (ILS) 20 770 km2 [4] 22,072 km2 [5] 7 746 000 Jordan Arab Arabian Jordanian dinar (JOD)92 300 км2 6 316 000 Ирак Багдад Арабский Иракский динар (IQD) 437 072 км2 30 747 000 Иран Тегеран Персидский Иранский риал (IRR) 1 648 000 км2 74 196 000 Йемен Сана Арабский Йеменский риал (YER) 527 970 км2 23 580 000Qatar Docha Arabic Qatari Rial (QAR) 11437 km2 1 409 000 Cyprus Nicosia Nicosia and Turkish euro (EUR) 9 250 km2 801 851 Kuwait El-Kuwait Arabic Dinar (KWD) 17 818 km2 2 985 000 Lebanon Banabi Livanese pound (LBP) 10452 km2 4 224 000 United Arab Emirates Abu Dhabi Arabic Dirham (AED) 83 600 km2 4 599 000 omancat Arab Oman Rial (OMR) 309 500 km2 2 845 000 Saudi Arabia Arabic Saudi (sar) 2218 000 km2 25 721 000 Syria Damascus Arabic Syrian pound (SYP) 185 180 km2 21 906 000 Türkiye Ankara Turkish Lira (Try) 780 580 km2 73 723 000",Юго-Восточная Азия,Былааҕа Аата Киинэ Тыла Харчыта Площадь Население Карта Азербайджан Баку Азербайджанский Азербайдьаан манаата (AZN) 86 600 км2 9 593 000 Армения Ереван Армянский Эрмээн драама (AMD) 29 800 км2 3 010 600 Бахрейн Манама Арааб тыла Бахрейнский динар (BHD) 665 км2 1 314 089 Грузия Тбилиси Грузин тыла Лари (GEL) 69 700 км2 3 729 500[2] Израиль Иерусалим[3] Иврит уонна арааб тыла Новый израильский шекель (ILS) 20 770 км2[4] 22 072 км2[5] 7 746 000 Иордания Амман Арааб тыла Иорданский динар (JOD) 92 300 км2 6 316 000 Ирак Багдад Арааб тыла Иракский динар (IQD) 437 072 км2 30 747 000 Иран Тегеран Перс тыла Иранский риал (IRR) 1 648 000 км2 74 196 000 Йемен Сана Арааб тыла Йеменский риал (YER) 527 970 км2 23 580 000 Катар Доха Арааб тыла Катарский риал (QAR) 11437 км2 1 409 000 Кипр Никосия Гириэк тыла уонна туурак тыла Евро (EUR) 9 250 км2 801 851 Кувейт Эль-Кувейт Арааб тыла Кувейтский динар (KWD) 17 818 км2 2 985 000 Ливан Бейрут Арааб тыла Ливанский фунт (LBP) 10 452 км2 4 224 000 Объединённые Арабские Эмираты Абу-Даби Арааб тыла Дирхам (ОАЭ) (AED) 83 600 км2 4 599 000 Оман Маскат Арааб тыла Оманский риал (OMR) 309 500 км2 2 845 000 Саудовская Аравия Эр-Рияд Арааб тыла Саудовский риял (SAR) 2 218 000 км2 25 721 000 Сирия Дамаск Арааб тыла Сирийский фунт (SYP) 185 180 км2 21 906 000 Турция Анкара Туурак тыла Турецкая лира (TRY) 780 580 км2 73 723 000,wikimedia,1206,227,18,2,1366,249,0.014925373134328358,0.00881057268722467,1.1326699834162521,1.0969162995594715,75.88888888888889,124.5
Notes,"Флаг Название Столица Язык Валюта Площадь Население Карта Бруней Бандар-Сери-Бегаван Малайский Брунейский доллар (BND) 5 770 км2 400 000 Вьетнам Ханой Вьетнамский Донг (VND) 329 560 км2 85 789 573 Индонезия Джакарта Индонезийский Рупия (IDR) 1 919 460 км2 231 369 500 Камбоджа Пномпень Кхмерский Риель (KHR) 181 040 км2 14 805 000 Лаос Вьентьян Лаосский Кип (LAK) 236 800 км2 6 320 000 Малайзия Куала-Лумпур Малайский Малайзийский ринггит (MYR) 329 758 км2 28 306 700 Мьянма Нейпьидо Мьянманский Кьят (MMK) 678 500 км2 50 020 000 Сингапур Сингапур Английский, китайский, малайский и тамильский Сингапурский доллар (SGD) 692,7 км2 4 987 600 Таиланд Бангкок Тайский Бат (THB) 514 000 км2 63 525 062 Восточный Тимор Дили Тетум и португальский Доллар США (USD) 15 007 км2 1 134 000 Филиппины Манила Тагалог, испанский и английский Филиппинское песо (PHP) 300 000 км2 102 000 000",Быһаарыылар,wikimedia,5,1,874,179,11,1,174.8,179.0,2.2,1.0,0.012585812356979404,0.00558659217877095
"Dari (دری Dari; Farsi-Kabuli, Kabuli, Afghan-Persian language)-the language of Afghan Tajiks, Khazareans, Charamakov and some other ethnic groups.",Непризнанные и частично признанные государства,"Дарии (دری дари; фарси́-кабули́, кабули́, афган-перс тыла) — Афганистаан таддьыыктарын афганских таджиков, хазараалар, чараймаактар уонна да атын омуктар тыллара.",wikimedia,146,18,46,5,162,19,0.3150684931506849,0.2777777777777778,1.1095890410958904,1.0555555555555556,3.5217391304347827,3.8
One of the two state languages ​​of Afghanistan.,Непризнанные государства,Афганистан икки судаарыстыбаннай тылыттан биирдэстэрэ.,wikimedia,48,8,24,2,54,5,0.5,0.25,1.125,0.625,2.25,2.5
"It is common mainly in its northern and central provinces, in Kabul, as well as in Northern Pakistan, and in East Iran.",Флаг Название Столица Язык Занимает де-юре территорию страны Заявленная территория Население Карта Вазиристан Вана Пушту Пакистан 11 585 км2 791 087 Нагорно-Карабахская Республика Степанакерт Армянский Азербайджан 11 500 км2 145 100 Государство Шан Таунджи Шанский Мьянма 155 800 км2 4 702 000 (1999),"Дойду хотугу уонна киин өттүгэр ордук тарҕаммыт, ону таһынан хотугу Пакистааҥҥа, уонна илин Ирааҥҥа туттуллар.",wikimedia,119,22,300,48,110,15,2.5210084033613445,2.1818181818181817,0.9243697478991597,0.6818181818181818,0.36666666666666664,0.3125
It is the language of interethnic communication in Afghanistan.,Частично признанные государства,Афганистааҥҥа омуктар ыккардыларынааҕы тыл суолталаах.,wikimedia,63,9,31,3,54,5,0.49206349206349204,0.3333333333333333,0.8571428571428571,0.5555555555555556,1.7419354838709677,1.6666666666666667
"The total number of speakers is more than 12 million people (2011, assessment).","Флаг Название Столица Язык Претендующее на территорию государство Заявленная территория Население Карта Признали Абхазия Сухум Абхазский и русский Грузия 8 598 км2 242 862 Россия, Никарагуа, Венесуэла, Науру, Тувалу Азад Кашмир Музаффарабад Урду Индия 13 297 км2 4 567 982 Пакистан Китайская Республика (непризнанная, о. Тайвань) Тайбэй Китайский Китайская Народная Республика 35 980 км2 23 188 078 Белиз, Буркина-Фасо, Ватикан, Гаити, Гамбия, Гватемала, Гондурас, Кирибати, Маршалловы Острова, Науру, Никарагуа, Палау, Панама, Парагвай, Сальвадор, Сан-Томе и Принсипи, Свазиленд, Сент-Винсент и Гренадины, Сент-Китс и Невис, Сент-Люсия, Соломоновы Острова и Тувалу.","Саҥарар дьон ахсаана 12 мөлүйүөнтэн тахса (2011, сыанабылынан).",wikimedia,79,13,666,120,63,8,8.430379746835444,9.23076923076923,0.7974683544303798,0.6153846153846154,0.0945945945945946,0.06666666666666667
